text,label
"Sell Figs ahead of possible U.S. recession, Goldman Sachs says  ",Analyst Update
Goldman Sachs traders countered the industry’s underwriting slump with revenue gains that raced past analysts’ estimates.  The trading operation posted a 32% surge in second-quarter revenue that included another banner period for fixed income  https://t.co/8aDTncEg41  ,Company | Product News
Goldman Sachs crushes analysts' expectations on strong bond trading results  ,Company | Product News
"“Twitter’s Board is holding Musk’s feet to the fire to finish the deal at the agreed upon price,” one analyst said. “Overall this has been a black eye for Musk and a horror movie for Twitter (and its employees) with no winners since the soap opera began.”  ",Company | Product News
"Twitter CEO Parag Agrawal would navigate a myriad of challenges ahead around employee turnover/morale, advertising headwinds and more, a Wedbush analyst wrote in a note that slashed $TWTR price target to $30 from $43.   ",Company | Product News
"Twitter and Elon Musk are now in a high stakes/high risk situation, one analyst said.  ",General News | Opinion
$BA - Upbeat Boeing Commercial Airplanes chief says company on the upswing  ,Company | Product News
"FITCH - NAFTOGAZ'S LIQUIDITY POSITION COULD BE SIGNIFICANTLY HIT BY AMOUNT OF GAS IMPORTS, GIVEN HIGH INTERNATIONAL PRICES",Company | Product News
Apple's subscription pivot creates a clear path to a $3 trillion-plus market cap says Morgan Stanley  ,Company | Product News
Buy-now-pay-later giant Klarna's valuation has been slashed to $6.7 billion in its latest funding round that will pay for further expansion in the US  ,Company | Product News
"President Williams discusses the extensive international coordination needed to transition away from LIBOR. ""It's taken enormous effort, public-private sector partnership, investments in technology and processes, and thinking through all these issues over many years,"" he said.  ",Company | Product News
President John C. Williams and Chief Executive Nikhil Rath (@TheFCA) discuss the extensive preparations for LIBOR’s transition and progress towards alternative reference rates. Learn more:  https://t.co/oBaI71iKsu  ,Company | Product News
Equity Release No .3 UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/XD9Hhvww5K  ,Company | Product News
SILVERSTONE MASTER UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/epsCCSN76h  ,Company | Product News
Silverstone Master Issuer Plc UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/YmRXdaN5rC  ,Company | Product News
United Utilities Water Plc UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/x0Dj2qwtlz  ,Company | Product News
Bank of New York Mellon UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/f565EbSZRm  ,Company | Product News
CLOSE BROTHERS FINANCE PLC UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/C2Ni85K04f  ,Company | Product News
CITIBANK UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/DPK4HIuy1n  ,Company | Product News
Citibank UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/mIvaUMLo3s  ,Company | Product News
MACQUARIE GRP LTD UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/gczPmoyfuo  ,Company | Product News
CITIBANK UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/V0mBjYWwQ9  ,Company | Product News
Nordic Investment Bank UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/ADhf4bVQHx  ,Company | Product News
Bank of New York Mellon UK Regulatory Announcement: Early Repurchase(s)  https://t.co/TUIAQF06TW  ,Company | Product News
BANK OF NEW YORK MELLON UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/iSAe7XN27l  ,Company | Product News
SILVERSTONE MASTER UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/a5eW1kIo89  ,Company | Product News
DEUTSCHE BANK AG FRN UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/8JhGlfrP56  ,Company | Product News
Deutsche Bank AG UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/TCahxaX0k4  ,Company | Product News
Bank of New York Mellon UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/YiWxcKovLP  ,Company | Product News
HSBC Bank Canada Increases Prime Rate  https://t.co/C0EOrQYVW5  ,Company | Product News
Citibank UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/tNhzE5bEmz  ,Company | Product News
Paragon Mortgages (NO 13) Plc UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/MeZ0OusDIP  ,Company | Product News
Paragon Mortgages (NO 13) Plc UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/8tHjIV1NXj  ,Company | Product News
Bank of New York Mellon UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/5HKPIZB9s5  ,Company | Product News
GE Capital European Funding UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/rjEooZQreK  ,Company | Product News
CSOP USD Money Market Fund to Launch in Singapore  https://t.co/Mbmu4z7daL  ,Company | Product News
LECMPA Announces New Lower Rates  https://t.co/y9ZdjbVDOE  ,Company | Product News
Bank of New York Mellon UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/Uh75T8lQCd  ,Company | Product News
Bank of New York Mellon UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/8Pp6aesCRZ  ,Company | Product News
Citibank UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/GkqxjD2M9v  ,Company | Product News
Deutsche Bank AG UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/LsQJGYQZRx  ,Company | Product News
PARAGON MORTGAGES (NO 27) PLC UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/hE5bOfdZ18  ,Company | Product News
Thames Water Utilities Fin Plc UK Regulatory Announcement: FRN Variable Rate Fix  https://t.co/UpkbxdL4pT  ,Company | Product News
"""It's very awkward.""  Musk will likely have to buy Twitter, and then here's what happens when someone is forced to buy something they don't want -- according to former CFO &amp; COO Ali Rowghani  https://t.co/pGMSTXAIBh  ",Company | Product News
"Ford Motor is preparing to cut as many as 8,000 jobs in the coming weeks as the automaker tries to boost profits to fund its push into the electric-vehicle market.   Bloomberg's Keith Naughton speaks on “Bloomberg Markets: The Close”  https://t.co/Qw3Og96V8l  ",Company | Product News
"VP &amp; Research and Innovation Director at L'Oréal Japan, Amit Jayaswal discusses the company's business strategy as it collaborates with companies from its Green Science Project.   He also discusses how they're employing the use of technology going forward  https://t.co/qB5HTkDjYN  ",Company | Product News
L'Oréal Japan Innovation Director Amit Jayaswal discusses the company's business strategy as it collaborates with companies from its Green Science Project.  Watch the full Japan Ahead video:  https://t.co/mIgqiTDUqh  ,Company | Product News
Airbus CEO Guillaume Faury says the large backlog of orders is being constrained by the supply chain and sees strong momentum in the wide-body aircraft business.   He also says he company is planning for energy shortages in Europe  https://t.co/GoqkY2q6gG  ,Company | Product News
LATEST: Apple plans to slow hiring and spending growth next year in some divisions to cope with a potential economic downturn.  The decision stems from a move to be more careful during uncertain times  https://t.co/i6i8NjgG4v  ,Company | Product News
BREAKING: Apple plans to slow hiring and spending growth next year in some divisions to cope with a potential economic downturn  https://t.co/rcjsIsatbG  ,Company | Product News
"If Elon Musk is forced to buy Twitter, yes, he can indeed turn right around and sell it. Professor Lawrence Hamermesh talks to @emilychangtv  https://t.co/bDjdW1hB4Z  ",Company | Product News
Watch as SpaceX launches a cargo mission to the International Space Station.   A robotic SpaceX Dragon cargo capsule lifted off atop a two-stage Falcon 9 Rocket from NASA’s Kennedy Space Center in Florida  https://t.co/9FiNz1jkDP  ,Company | Product News
UPDATE: Rivian is planning hundreds of layoffs to trim its workforce in areas where the electric-vehicle maker has grown too quickly  https://t.co/sSFW6P7ueF  ,Company | Product News
Amazon’s first U.S. union faces an uphill battle after historic win at Staten Island warehouse  ,Company | Product News
Ford reassures investors it has the battery supplies it needs for ambitious EV goals  ,Company | Product News
"Amazon makes returning products easy. But the truth is, there's no such this as a free return. Watch the full video here:  https://t.co/84B3qf9k7M  ",Company | Product News
Toyota plans to roll out hydrogen fuel-cell trucks for the Japanese market next year  ,Company | Product News
Baidu's new robotaxi can drive without a steering wheel and is 50% cheaper  ,Company | Product News
Microsoft eases up on hiring as economic concerns hit more of the tech industry  ,Company | Product News
"Ford just unveiled the F-150 Raptor R, a new version of its high-performance, off-road pickup with a supercharged 5.2-liter V-8 engine that produces 700 horsepower and 640 foot-pounds of torque. Take a look:  https://t.co/4srERXe88q  ",Company | Product News
Tesla has dumped 75% of its bitcoin holdings a year after touting 'long-term potential'  ,Company | Product News
GM just unveiled its new Chevrolet Blazer — the company's latest electric vehicle. Take a look:  https://t.co/XLnVZXAod7  ,Company | Product News
"Minecraft creator rejects NFTs, citing a lack of inclusivity  ",Company | Product News
If you bought a MacBook laptop between 2015 and 2019 — and replaced the keyboard — you might soon be eligible for up to $395 from Apple.  ,Company | Product News
"For Netflix, one stock market fight is over, but another is just beginning  ",Company | Product News
Macy's speeds up plans to open smaller stores outside of malls  ,Company | Product News
Novavax's new Covid vaccine is perfect for people scared of mRNA tech—but it won't win over the unvaccinated (via @CNBCMakeIt)  ,Company | Product News
Netflix loses fewer subscribers than expected and says cheaper ad tier is coming in early 2023  ,Company | Product News
GM just unveiled its new Chevrolet Blazer — the company's latest electric vehicle. Take a look:  https://t.co/XLnVZXiNlz  ,Company | Product News
"As debit and credit cards become more essential in our daily lives, Visa has quickly grown to become one of the most valuable companies in America. So how exactly does Visa make money? Watch the full video here:  https://t.co/J1Rga4AUxK  ",Company | Product News
Why is Ford’s Mustang EV dethroning its rivals? Watch @Robertoferris take the Mustang Mach-E GT for a spin to find out why it keeps winning so many awards.  https://t.co/XS9S8SVhQ3  ,Company | Product News
It’s been several years since Tesla acquired SolarCity for around $2.6 billion. Why hasn't Tesla’s solar business taken off as Elon Musk promised Watch the full video here:  https://t.co/ogeyMKi23b  ,Company | Product News
Ford's Mustang Mach-E electric crossover is a hit with industry insiders — that could help it take on Tesla.  ,Company | Product News
Watch Jim Cramer's full interview with IBM CEO Arvind Krishna  ,Company | Product News
Ford unveils its new F-150 Raptor R pickup with 700 horsepower — take a look.  ,Company | Product News
"Ford just unveiled the F-150 Raptor R, a new version of its high-performance, off-road pickup with a supercharged 5.2-liter V-8 engine that produces 700 horsepower and 640 foot-pounds of torque. Take a look:  https://t.co/4srERXe88q  ",Company | Product News
Activision employees announce second union ahead of game company's sale to Microsoft  ,Company | Product News
Google will once again test augmented reality glasses in public  ,Company | Product News
Former employees say issues plagued the crypto company Celsius years ahead of bankruptcy  ,Company | Product News
If you bought a MacBook laptop between 2015 and 2019 — and replaced the keyboard — you might soon be eligible for up to $395 from Apple.  ,Company | Product News
Google and Chevron invest in nuclear fusion startup that's raised $1.2 billion  ,Company | Product News
Apple agrees to pay up to $395 to MacBook owners who replaced 'butterfly' keyboards  ,Company | Product News
"GM reveals its new electric Chevrolet Blazer priced starting at $45,000.  ",Company | Product News
"Problems at Celsius appear to have been simmering for years before the crypto lender filed for bankruptcy. The company saw a range of internal missteps leading up to its recent turmoil, according to former employees and internal documents CNBC reviewed.  ",Company | Product News
Goldman Sachs has slowed its hiring and is looking to cut the fees that it pays vendors as the investment bank prepares for tougher times ahead.  ,Company | Product News
"Spirit Airlines plans crew base in United stronghold Houston, its third new outpost in five months  ",Company | Product News
Will Netflix keep losing subscribers this year? Investors are eager for guidance  ,Company | Product News
Microsoft is adding video stories to Teams to liven up the chat app  ,Company | Product News
"Tuesday, July 19, 2022: Cramer on Apple's impact on the broader market  ",General News | Opinion
YouTube partners with Shopify to add live shopping features  ,Company | Product News
Google will let Android developers use rival payments systems Europe  ,Company | Product News
Rolls-Royce and easyJet to test hydrogen combustion engine tech for airplanes  ,Company | Product News
Former employees say issues plagued the crypto company Celsius years ahead of bankruptcy  ,Company | Product News
Goldman Sachs is looking at reinstating year-end job cuts as economic outlook dims  ,Company | Product News
"Ford just unveiled the F-150 Raptor R, a new version of its high-performance, off-road pickup with a supercharged 5.2-liter V-8 engine that produces 700 horsepower and 640 foot-pounds of torque. Take a look:  https://t.co/4srERXe88q  ",Company | Product News
SoftBank reportedly pauses plan for Arm's London listing  ,Company | Product News
"Walmart wants a bigger share of the e-commerce market – and a key part of the retailer’s strategy counts on customer trust. With Walmart’s InHome service, employees walk into customers’ homes and put food directly into the fridge or on the kitchen counter.  https://t.co/wcT0zazcuf  ",Company | Product News
TikTok owner ByteDance explores self-designed chips as China aims for semiconductor self-sufficiency  ,Company | Product News
"Audi just unveiled its new electric concept car, the ""Urbansphere."" Take a look. 👀  https://t.co/nwk3sqFwY0  ",Company | Product News
Goldman Sachs is looking at reinstating year-end job cuts as economic outlook dims  ,Company | Product News
McDonald's franchisees polled by an owners group overwhelmingly support no-confidence vote on CEO  ,Company | Product News
Ford’s first real attempt at an electric vehicle has been quite a hit with critics — and could help the company take on Tesla.  ,Company | Product News
